Index1,Index2,User1,User2,Tweet1,Tweet2
10879,28270,eldrone3,cmrn_1879, patriciapolitz convencioncl patofdez sebastian_gray noneutrales vidalvocero de todas maneras , patriciapolitz convencioncl patofdez sebastian_gray noneutrales vidalvocero de todas maneras
10880,10881,sandra_vasquez,c_brulote, patriciapolitz convencioncl patofdez sebastian_gray noneutrales vidalvocero es que es mala la analoga , patriciapolitz convencioncl patofdez sebastian_gray noneutrales vidalvocero calla delirante 
10880,28269,sandra_vasquez,ClHpinochet, patriciapolitz convencioncl patofdez sebastian_gray noneutrales vidalvocero es que es mala la analoga , patriciapolitz convencioncl patofdez sebastian_gray noneutrales vidalvocero ridcula su comparacin sra
10880,28270,sandra_vasquez,cmrn_1879, patriciapolitz convencioncl patofdez sebastian_gray noneutrales vidalvocero es que es mala la analoga , patriciapolitz convencioncl patofdez sebastian_gray noneutrales vidalvocero de todas maneras
10881,10892,c_brulote,LanoSiena, patriciapolitz convencioncl patofdez sebastian_gray noneutrales vidalvocero calla delirante , patriciapolitz convencioncl patofdez sebastian_gray noneutrales vidalvocero yo 100 
10886,10888,elderechista21,felop_z, patriciapolitz convencioncl patofdez sebastian_gray noneutrales vidalvocero que estpida tu comparacin , patriciapolitz convencioncl patofdez sebastian_gray noneutrales vidalvocero obvio que si
10888,28268,felop_z,Pbarrendero2019, patriciapolitz convencioncl patofdez sebastian_gray noneutrales vidalvocero obvio que si, patriciapolitz convencioncl patofdez sebastian_gray noneutrales vidalvocero la we peg con moco lokita 
10888,10892,felop_z,LanoSiena, patriciapolitz convencioncl patofdez sebastian_gray noneutrales vidalvocero obvio que si, patriciapolitz convencioncl patofdez sebastian_gray noneutrales vidalvocero yo 100 
10888,28270,felop_z,cmrn_1879, patriciapolitz convencioncl patofdez sebastian_gray noneutrales vidalvocero obvio que si, patriciapolitz convencioncl patofdez sebastian_gray noneutrales vidalvocero de todas maneras
10890,10892,JuanCar70403610,LanoSiena, patriciapolitz convencioncl patofdez sebastian_gray noneutrales vidalvocero funcionaban bastante mejor , patriciapolitz convencioncl patofdez sebastian_gray noneutrales vidalvocero yo 100 
10893,25353,Jaimeteov,Tamy87620757, tere_marinovic buena respuesta tere , tere_marinovic muy buena respuesta
10893,30963,Jaimeteov,SergioLAB1968, tere_marinovic buena respuesta tere , tere_marinovic que buena respuesta 
10893,11596,Jaimeteov,Claudio37002755, tere_marinovic buena respuesta tere , tere_marinovic jajajaja buena respuesta 
10910,20613,marco_bertol,Fernand91987914, tere_marinovic bien , tere_marinovic rt
10910,28520,marco_bertol,AndamiosPuchin2, tere_marinovic bien , tere_marinovic te amo
10910,17801,marco_bertol,CartagoAnibal, tere_marinovic bien , tere_marinovic exacto 
10910,20682,marco_bertol,elsonnnnnnn, tere_marinovic bien , tere_marinovic es izkia 
10910,43885,marco_bertol,WALESOPHIA2, tere_marinovic bien , tere_marinovic obvio
10910,13166,marco_bertol,spike54814307, tere_marinovic bien , tere_marinovic exacto
10910,20632,marco_bertol,CamiloUribeP, tere_marinovic bien , tere_marinovic burra
10915,24711,Glory_anne_81,hgamboav, tere_marinovic no , tere_marinovic uyyyy
10915,30151,Glory_anne_81,MalinconiMario, tere_marinovic no , tere_marinovic grrrrrrrrrr 
10915,20633,Glory_anne_81,caaoosschileno, tere_marinovic no , tere_marinovic amen 
10915,17722,Glory_anne_81,Ricardi46867045, tere_marinovic no , tere_marinovic slo
10921,45097,Atencin8,aarojasv, tere_marinovic quin paga , tere_marinovic quin 
10972,28574,jorgito3177,mrsecuritymax, tere_marinovic pepe_auth activaresearch gabrielboric tu eres as todos los das , tere_marinovic pepe_auth activaresearch gabrielboric toig
10992,36546,EugenieAnneW,BikersMauricio, caroline_walls6 tere_marinovic y luca es peruana, caroline_walls6 tere_marinovic 
10998,36546,marcelagiordan9,BikersMauricio, caroline_walls6 tere_marinovic rechazooo , caroline_walls6 tere_marinovic 
10999,20616,nattal_7,Francis1alfaro, chilelibreunido jaime_bassa jajajajahaha, jaime_bassa jajaja
11031,29224,EsteOtro22,acontrera, janismeneses_d6 aweon , janismeneses_d6 y boston 
11031,11092,EsteOtro22,Josefinapepa2, janismeneses_d6 aweon , janismeneses_d6 tarada
11031,29142,EsteOtro22,sacevedo, janismeneses_d6 aweon , janismeneses_d6 mgm
11031,29178,EsteOtro22,mjose_twit, janismeneses_d6 aweon , janismeneses_d6 ah 
11031,11034,EsteOtro22,ivan60257591, janismeneses_d6 aweon , janismeneses_d6 
11034,11136,ivan60257591,felferna, janismeneses_d6 , janismeneses_d6 uoina promedio
11034,29185,ivan60257591,RoloSotelo, janismeneses_d6 , janismeneses_d6 quin eres t 
11034,29144,ivan60257591,isabellaiquique, janismeneses_d6 , janismeneses_d6 pattica 
11034,29224,ivan60257591,acontrera, janismeneses_d6 , janismeneses_d6 y boston 
11034,29230,ivan60257591,lilucenicienta, janismeneses_d6 , janismeneses_d6 quien es janismeneses_d6 
11034,29146,ivan60257591,RernstDe, janismeneses_d6 , janismeneses_d6 no tienes idea 
11034,29178,ivan60257591,mjose_twit, janismeneses_d6 , janismeneses_d6 ah 
11034,11092,ivan60257591,Josefinapepa2, janismeneses_d6 , janismeneses_d6 tarada
11034,29142,ivan60257591,sacevedo, janismeneses_d6 , janismeneses_d6 mgm
11034,45046,ivan60257591,Chelo17481501, janismeneses_d6 , janismeneses_d6 si claro
11034,29148,ivan60257591,totogomez1972, janismeneses_d6 , janismeneses_d6 quien es janis 
11034,45017,ivan60257591,Roesblack, janismeneses_d6 , janismeneses_d6 payasos
11034,11069,ivan60257591,JaLadob, janismeneses_d6 , janismeneses_d6 jajaja
11041,45023,Daniiconsu,feliclope, janismeneses_d6 rechazotransversal rechazoelmamarracho giorgiogate, janismeneses_d6 rechazo rechazoelmamarrachocomunista
11053,29147,jato777,Xavi_Warrior, janismeneses_d6 mitomana , janismeneses_d6 socia mitomana 
11069,11136,JaLadob,felferna, janismeneses_d6 jajaja, janismeneses_d6 uoina promedio
11069,29185,JaLadob,RoloSotelo, janismeneses_d6 jajaja, janismeneses_d6 quin eres t 
11069,29224,JaLadob,acontrera, janismeneses_d6 jajaja, janismeneses_d6 y boston 
11069,29230,JaLadob,lilucenicienta, janismeneses_d6 jajaja, janismeneses_d6 quien es janismeneses_d6 
11069,29146,JaLadob,RernstDe, janismeneses_d6 jajaja, janismeneses_d6 no tienes idea 
11069,29142,JaLadob,sacevedo, janismeneses_d6 jajaja, janismeneses_d6 mgm
11069,45046,JaLadob,Chelo17481501, janismeneses_d6 jajaja, janismeneses_d6 si claro
11069,29144,JaLadob,isabellaiquique, janismeneses_d6 jajaja, janismeneses_d6 pattica 
11069,45017,JaLadob,Roesblack, janismeneses_d6 jajaja, janismeneses_d6 payasos
11069,29148,JaLadob,totogomez1972, janismeneses_d6 jajaja, janismeneses_d6 quien es janis 
11082,11091,viceduar64,MarinkaRiveros, janismeneses_d6 rechazo al bodrio , janismeneses_d6 rechazo
11082,29179,viceduar64,enrique06161216, janismeneses_d6 rechazo al bodrio , janismeneses_d6 rechazoooo
11091,29184,MarinkaRiveros,Alexia19542695, janismeneses_d6 rechazo, janismeneses_d6 rechazotransversal
11091,29179,MarinkaRiveros,enrique06161216, janismeneses_d6 rechazo, janismeneses_d6 rechazoooo
11092,29224,Josefinapepa2,acontrera, janismeneses_d6 tarada, janismeneses_d6 y boston 
11092,29178,Josefinapepa2,mjose_twit, janismeneses_d6 tarada, janismeneses_d6 ah 
11136,29185,felferna,RoloSotelo, janismeneses_d6 uoina promedio, janismeneses_d6 quin eres t 
11136,29230,felferna,lilucenicienta, janismeneses_d6 uoina promedio, janismeneses_d6 quien es janismeneses_d6 
11136,29142,felferna,sacevedo, janismeneses_d6 uoina promedio, janismeneses_d6 mgm
11136,45046,felferna,Chelo17481501, janismeneses_d6 uoina promedio, janismeneses_d6 si claro
11136,29144,felferna,isabellaiquique, janismeneses_d6 uoina promedio, janismeneses_d6 pattica 
11136,45017,felferna,Roesblack, janismeneses_d6 uoina promedio, janismeneses_d6 payasos
11136,29146,felferna,RernstDe, janismeneses_d6 uoina promedio, janismeneses_d6 no tienes idea 
11136,29148,felferna,totogomez1972, janismeneses_d6 uoina promedio, janismeneses_d6 quien es janis 
11190,13186,Jorge60119837,tenienteSteele, mcubillossigall x, mcubillossigall y esto 
11190,14839,Jorge60119837,jorgedorena, mcubillossigall x, mcubillossigall mal
11190,13156,Jorge60119837,Angelic50707701, mcubillossigall x, mcubillossigall r t
11190,14916,Jorge60119837,duermanvestidxs, mcubillossigall x, mcubillossigall mentira 
11190,13383,Jorge60119837,juankjar, mcubillossigall x, mcubillossigall excelente 
11190,17800,Jorge60119837,santosfreaks, mcubillossigall x, mcubillossigall jajajajajaa
11190,14826,Jorge60119837,Piumarta, mcubillossigall x, mcubillossigall
11190,28871,Jorge60119837,AQuenobi, mcubillossigall x, mcubillossigall jaja jaja jaja
11190,13228,Jorge60119837,marlenn_nini, mcubillossigall x, mcubillossigall patetico 
11190,14872,Jorge60119837,germanmartincal, mcubillossigall x, mcubillossigall falso 
11190,14896,Jorge60119837,PipeeLizama, mcubillossigall x, mcubillossigall excelente
11190,35664,Jorge60119837,MitchelFernan10, mcubillossigall x, mcubillossigall jajaja 
11190,35575,Jorge60119837,ludroguett, mcubillossigall x, mcubillossigall 2 3 
11190,44185,Jorge60119837,Claudio190768, mcubillossigall x, mcubillossigall jajajajaj
11202,28879,Soyunalienjjj,JohnRam74823464, mcubillossigall cllate momia, mcubillossigall cllate mierda 
11219,27124,jorgecofreac,PiaYovanovic,tremendo,tremendo 
11221,13010,otro_pez,joyanez,maravilloso,maravilloso 
11225,41392,FPaves,mrbarbacoa2011,menos mal ,menos mal
11228,13006,jtimbles,LuciaLabra2,muy bien ah,muy bien 
11240,11265,Johanaacunam,DonSebaArce,deja de mentir ,deja de mentir wen oh
11245,11260,wilson14901,OscarMP,que buena noticia,mira que buena noticia
11260,27935,OscarMP,Chris_Enriq,mira que buena noticia, conihube que buena noticia
11271,24502,isvalvet,Fbngrrdg,esto se supone que es malo ,y se supone que eso es malo 
11389,11393,jorge_daza1980,Ubuntu_somos_, berfontaine, berfontaine bien 
11389,38049,jorge_daza1980,magaly93515879, berfontaine, berfontaine nada claro 
11389,28184,jorge_daza1980,rocaUC, berfontaine, berfontaine opio
11389,42427,jorge_daza1980,pschaulsohn, berfontaine, berfontaine ya
11389,43103,jorge_daza1980,Nico_pez, berfontaine, berfontaine la trampa 
11390,43825,DanielD33427173,Morita08634705, bdelamaza puaj, bdelamaza pfffff
11391,24708,cusiacolz3,rholeg, berfontaine y , berfontaine toma 
11391,42413,cusiacolz3,fachaDel2000, berfontaine y , berfontaine rechazo 
11391,11407,cusiacolz3,Eduardo18735564, berfontaine y ,vamos berfontaine 
11391,42427,cusiacolz3,pschaulsohn, berfontaine y , berfontaine ya
11393,38049,Ubuntu_somos_,magaly93515879, berfontaine bien , berfontaine nada claro 
11393,17830,Ubuntu_somos_,The_Maurok, berfontaine bien , berfontaine bien bernardo 
11393,11401,Ubuntu_somos_,Eduardo18735564, berfontaine bien ,bien berfontaine 
11393,42427,Ubuntu_somos_,pschaulsohn, berfontaine bien , berfontaine ya
11394,13141,Solehs1,javierc38692119,mire carmen_hertz, carmen_hertz
11403,42306,koke_9901,aldo_pastorini, baradit jajajaja que, baradit jajajajajajaja
11403,42338,koke_9901,LIMAROMA, baradit jajajaja que, baradit jajajajaja 
11403,28777,koke_9901,orca1721ramirez, baradit jajajaja que, baradit jajajajaja
11403,42322,koke_9901,moyseth6, baradit jajajaja que, baradit jajajajaj
11403,28915,koke_9901,_Kacerolas_, baradit jajajaja que, marcialval86 baradit jajajajajajajaja
11407,24708,Eduardo18735564,rholeg,vamos berfontaine , berfontaine toma 
11407,42413,Eduardo18735564,fachaDel2000,vamos berfontaine , berfontaine rechazo 
11407,42427,Eduardo18735564,pschaulsohn,vamos berfontaine , berfontaine ya
11417,11428,alejandraspor,Academica2021, berfontaine excelenteee, berfontaine excelente
11419,11446,nachatobar,nicodobson, berfontaine maravilloso, berfontaine qu maravilloso
11420,24720,csepulvedapaya,MTITOMendoza, manuconstituye rechazo , manuconstituye rechazo
11426,11435,elOliverdel8,victorpincheira, berfontaine as debe ser, berfontaine cmo debe ser
11434,29955,Alfmad2008gmai1,Mariel63605540, oz_sigma baradit , oz_sigma baradit rechazo 
11448,20805,icanaque8221d,Javiera_libre, rechazocrece rechazopopular, rechazocrece rt 
11449,11481,munoz_ff,dsmithparedes, bsepulvedahales ver one piece, bsepulvedahales empezar one piece
11452,29828,marcoalcallo,AntognoniVale, berfontaine como va caradura , berfontaine caradura
11454,11460,Cristophermery,djpicon1, berfontaine excelente noticia, berfontaine excelente noticia 
11455,20619,Justenif,AlRod1963, berfontaine falso falso falso, berfontaine falso 
11466,11685,ADTerZ,hambrisco, bsepulvedahales ousama ranking , bsepulvedahales ayer sali spy x family 
11466,29872,ADTerZ,davidalegando, bsepulvedahales ousama ranking , bsepulvedahales apruebo
11470,11875,Swat86922700,Romerinpinpin, tere_marinovic grande tereeeeww, tere_marinovic grande tere marinovich 
11470,45129,Swat86922700,Felistiantian, tere_marinovic grande tereeeeww, tere_marinovic grande tere te apoyo 
11470,21343,Swat86922700,sanfacho28, tere_marinovic grande tereeeeww, tere_marinovic grande tere_marinovic 
11479,24777,kikodiaz3,rodri_and, tere_marinovic la qli fome , tere_marinovic wen fome 
11499,27217,glastroncarlson,Daniela23567512, rechazodesalida2022 rechazodesalida, rechazodesalida2022 rechazoporchile
11499,34111,glastroncarlson,JuanFra19412227, rechazodesalida2022 rechazodesalida, patofdez rechazodesalida2022 rechazodesalida2022 rechazodesalida2022 rechazodesalida2022 rechazodesalida2022
11500,31078,AtreidesDemian,EspinaGisselle, rechazoelmamarracho rechazodesalida, rechazoelmamarracho rechazodesalida rechazocrece
11500,15468,AtreidesDemian,juanicosas, rechazoelmamarracho rechazodesalida,por eso mismito rechazoelmamarracho rechazodesalida
11500,11859,AtreidesDemian,JPeraltaO13, rechazoelmamarracho rechazodesalida, fafuc rechazoelmamarracho rechazodesalida rechazoporchile
11500,12213,AtreidesDemian,RDLCMELIPILLA, rechazoelmamarracho rechazodesalida, rechazo rechazoelmamarracho rechazopopular rechazodesalida rechazoporchile
11500,36087,AtreidesDemian,maroespartano, rechazoelmamarracho rechazodesalida, rechazoelmamarracho rechazodesalida2022
11500,30813,AtreidesDemian,javalco16, rechazoelmamarracho rechazodesalida, rechazoelmamarracho rechazo rechazodesalida
11501,11659,tatianalastarri,delsureterno, 24horastvn patriciapolitz mentirosa, belhercero 24horastvn patriciapolitz mentira
11502,11586,jorgefa43939891,Osiel_lorca, hugo_gutierrez_ convencioncl payaso, hugo_gutierrez_ convencioncl 
11502,11619,jorgefa43939891,ruciamwa, hugo_gutierrez_ convencioncl payaso, hugo_gutierrez_ convencioncl pinosheeeeeeee
11502,29351,jorgefa43939891,KesakoM, hugo_gutierrez_ convencioncl payaso, hugo_gutierrez_ convencioncl pero no de sus ahorros 
11502,29298,jorgefa43939891,pulguita20, hugo_gutierrez_ convencioncl payaso, hugo_gutierrez_ convencioncl aweonao
11512,11586,Thor69881624,Osiel_lorca, hugo_gutierrez_ convencioncl rechazo, hugo_gutierrez_ convencioncl 
11512,11619,Thor69881624,ruciamwa, hugo_gutierrez_ convencioncl rechazo, hugo_gutierrez_ convencioncl pinosheeeeeeee
11512,29319,Thor69881624,Velvet64001144, hugo_gutierrez_ convencioncl rechazo, hugo_gutierrez_ convencioncl a chuta enserio 
11512,11565,Thor69881624,Rodrigo52369505, hugo_gutierrez_ convencioncl rechazo, hugo_gutierrez_ convencioncl camello ql
11512,11992,Thor69881624,monaso1986, hugo_gutierrez_ convencioncl rechazo, hugo_gutierrez_ convencioncl rechazooo 
11512,29298,Thor69881624,pulguita20, hugo_gutierrez_ convencioncl rechazo, hugo_gutierrez_ convencioncl aweonao
11512,11861,Thor69881624,MasanaLucia, hugo_gutierrez_ convencioncl rechazo, hugo_gutierrez_ convencioncl rechazocrece 
11535,11586,rvalenzuel2016,Osiel_lorca, hugo_gutierrez_ convencioncl won loco, hugo_gutierrez_ convencioncl 
11535,11550,rvalenzuel2016,luissebahen, hugo_gutierrez_ convencioncl won loco, hugo_gutierrez_ convencioncl asi ser
11545,31138,SraBetsy,tatty1977, mdaza_abogado convencioncl yo apruebo, mdaza_abogado convencioncl te tenemos q aplaudir 
11545,30148,SraBetsy,ArturoJacoby, mdaza_abogado convencioncl yo apruebo, mdaza_abogado convencioncl y 
11550,29345,luissebahen,mariarubilar4, hugo_gutierrez_ convencioncl asi ser, hugo_gutierrez_ convencioncl la constitucin avanza
11550,11586,luissebahen,Osiel_lorca, hugo_gutierrez_ convencioncl asi ser, hugo_gutierrez_ convencioncl 
11550,11707,luissebahen,Patrici54807739, hugo_gutierrez_ convencioncl asi ser, hugo_gutierrez_ convencioncl eso ya lo hizo lagos
11551,11584,pablonavarroarq,m_belen_v, hugo_gutierrez_ convencioncl care raja, hugo_gutierrez_ convencioncl desesperado 
11551,11618,pablonavarroarq,fran_cancino, hugo_gutierrez_ convencioncl care raja, hugo_gutierrez_ convencioncl cashate 
11551,29347,pablonavarroarq,miguelclaro56, hugo_gutierrez_ convencioncl care raja, hugo_gutierrez_ convencioncl next comunistas
11551,11586,pablonavarroarq,Osiel_lorca, hugo_gutierrez_ convencioncl care raja, hugo_gutierrez_ convencioncl 
11551,11565,pablonavarroarq,Rodrigo52369505, hugo_gutierrez_ convencioncl care raja, hugo_gutierrez_ convencioncl camello ql
11551,11598,pablonavarroarq,Gloria_Figue, hugo_gutierrez_ convencioncl care raja, hugo_gutierrez_ convencioncl chaaaaaaa
11551,11566,pablonavarroarq,mbrunav, hugo_gutierrez_ convencioncl care raja, hugo_gutierrez_ convencioncl cara dura 
11551,29300,pablonavarroarq,AnaGodo97258996, hugo_gutierrez_ convencioncl care raja, hugo_gutierrez_ convencioncl felicitaciones
11551,31159,pablonavarroarq,PizarropG, hugo_gutierrez_ convencioncl care raja, hugo_gutierrez_ convencioncl convencin comunista
11558,44128,Crisveneto,VictorF40868938, mcubillossigall gabrielboric mentirosa, mcubillossigall gabrielboric fome
11558,42915,Crisveneto,sjimenez44, mcubillossigall gabrielboric mentirosa, mcubillossigall gabrielboric shiiiiii
11558,31013,Crisveneto,Eugenia70462387, mcubillossigall gabrielboric mentirosa, mcubillossigall gabrielboric mentirosa cubillos
11558,15230,Crisveneto,fermontoyag, mcubillossigall gabrielboric mentirosa, mcubillossigall gabrielboric 
11558,24863,Crisveneto,vitosca, mcubillossigall gabrielboric mentirosa, mcubillossigall gabrielboric yes
11564,25215,zorrito38,Arnold73020321, geminispac jaime_bassa , geminispac jaime_bassa rechazo de salida 
11565,11584,Rodrigo52369505,m_belen_v, hugo_gutierrez_ convencioncl camello ql, hugo_gutierrez_ convencioncl desesperado 
11565,11586,Rodrigo52369505,Osiel_lorca, hugo_gutierrez_ convencioncl camello ql, hugo_gutierrez_ convencioncl 
11565,11619,Rodrigo52369505,ruciamwa, hugo_gutierrez_ convencioncl camello ql, hugo_gutierrez_ convencioncl pinosheeeeeeee
11565,29347,Rodrigo52369505,miguelclaro56, hugo_gutierrez_ convencioncl camello ql, hugo_gutierrez_ convencioncl next comunistas
11565,11598,Rodrigo52369505,Gloria_Figue, hugo_gutierrez_ convencioncl camello ql, hugo_gutierrez_ convencioncl chaaaaaaa
11565,29300,Rodrigo52369505,AnaGodo97258996, hugo_gutierrez_ convencioncl camello ql, hugo_gutierrez_ convencioncl felicitaciones
11565,31159,Rodrigo52369505,PizarropG, hugo_gutierrez_ convencioncl camello ql, hugo_gutierrez_ convencioncl convencin comunista
11565,11992,Rodrigo52369505,monaso1986, hugo_gutierrez_ convencioncl camello ql, hugo_gutierrez_ convencioncl rechazooo 
11567,11688,ivonguerradea,PamelaAstorga12, hugo_gutierrez_ convencioncl resentido , hugo_gutierrez_ convencioncl impresentable 
11584,11586,m_belen_v,Osiel_lorca, hugo_gutierrez_ convencioncl desesperado , hugo_gutierrez_ convencioncl 
11584,29347,m_belen_v,miguelclaro56, hugo_gutierrez_ convencioncl desesperado , hugo_gutierrez_ convencioncl next comunistas
11584,11598,m_belen_v,Gloria_Figue, hugo_gutierrez_ convencioncl desesperado , hugo_gutierrez_ convencioncl chaaaaaaa
11586,29319,Osiel_lorca,Velvet64001144, hugo_gutierrez_ convencioncl , hugo_gutierrez_ convencioncl a chuta enserio 
11586,11666,Osiel_lorca,Ricardo07717392, hugo_gutierrez_ convencioncl , hugo_gutierrez_ convencioncl jajajajajajjajaja
11586,29345,Osiel_lorca,mariarubilar4, hugo_gutierrez_ convencioncl , hugo_gutierrez_ convencioncl la constitucin avanza
11586,29347,Osiel_lorca,miguelclaro56, hugo_gutierrez_ convencioncl , hugo_gutierrez_ convencioncl next comunistas
11586,31159,Osiel_lorca,PizarropG, hugo_gutierrez_ convencioncl , hugo_gutierrez_ convencioncl convencin comunista
11586,11707,Osiel_lorca,Patrici54807739, hugo_gutierrez_ convencioncl , hugo_gutierrez_ convencioncl eso ya lo hizo lagos
11586,11598,Osiel_lorca,Gloria_Figue, hugo_gutierrez_ convencioncl , hugo_gutierrez_ convencioncl chaaaaaaa
11586,11992,Osiel_lorca,monaso1986, hugo_gutierrez_ convencioncl , hugo_gutierrez_ convencioncl rechazooo 
11586,11619,Osiel_lorca,ruciamwa, hugo_gutierrez_ convencioncl , hugo_gutierrez_ convencioncl pinosheeeeeeee
11586,29298,Osiel_lorca,pulguita20, hugo_gutierrez_ convencioncl , hugo_gutierrez_ convencioncl aweonao
11586,29300,Osiel_lorca,AnaGodo97258996, hugo_gutierrez_ convencioncl , hugo_gutierrez_ convencioncl felicitaciones
11586,29301,Osiel_lorca,zyndarius, hugo_gutierrez_ convencioncl , hugo_gutierrez_ convencioncl mira qu mgico
11596,25353,Claudio37002755,Tamy87620757, tere_marinovic jajajaja buena respuesta , tere_marinovic muy buena respuesta
11596,30963,Claudio37002755,SergioLAB1968, tere_marinovic jajajaja buena respuesta , tere_marinovic que buena respuesta 
11598,29347,Gloria_Figue,miguelclaro56, hugo_gutierrez_ convencioncl chaaaaaaa, hugo_gutierrez_ convencioncl next comunistas
11598,29300,Gloria_Figue,AnaGodo97258996, hugo_gutierrez_ convencioncl chaaaaaaa, hugo_gutierrez_ convencioncl felicitaciones
11598,31159,Gloria_Figue,PizarropG, hugo_gutierrez_ convencioncl chaaaaaaa, hugo_gutierrez_ convencioncl convencin comunista
11610,30148,bernardita_isa,ArturoJacoby, mdaza_abogado convencioncl bien , mdaza_abogado convencioncl y 
11610,36299,bernardita_isa,Patovergara1971, mdaza_abogado convencioncl bien , mdaza_abogado convencioncl bien dicho 
11610,30805,bernardita_isa,Catalina21777, mdaza_abogado convencioncl bien , mdaza_abogado convencioncl sea nada nuevo
11619,11992,ruciamwa,monaso1986, hugo_gutierrez_ convencioncl pinosheeeeeeee, hugo_gutierrez_ convencioncl rechazooo 
11626,11696,MCabrera70,RaquelC98303138, berfontaine pero que buena noticia bernardo, berfontaine jaime_bassa pero que buena noticia 
11633,30346,pantrotigro,Gato_linkelo, tere_marinovic cidalda rechazoelmamarracho, tere_marinovic rechazoelmamarracho
11634,30808,armand_cl,puntocim, tere_marinovic excelente respuesta jaja , tere_marinovic excelente respuesta tere 
11634,30960,armand_cl,Lorena042786, tere_marinovic excelente respuesta jaja , tere_marinovic excelente respuesta como siempre
11634,25239,armand_cl,Alechacon8, tere_marinovic excelente respuesta jaja , tere_marinovic excelente respuesta tere_marinovic
11639,12359,palmazo_2010,Ranita613, jaime_bassa mechitasdeclavo , jaime_bassa mechitasdeclavo chanta zurdo 
11659,31194,delsureterno,CheckMate_2021, belhercero 24horastvn patriciapolitz mentira, belhercero 24horastvn patriciapolitz que cambios 
11684,30696,makguz1,claester, rechazoganael4deseptiembre , tere_marinovic rechazoganael4deseptiembre
11684,24943,makguz1,ChileLindoLind2, rechazoganael4deseptiembre , bdelamaza rechazoganael4deseptiembre
11684,30415,makguz1,2018_enrique, rechazoganael4deseptiembre , rmontero_ rechazoganael4deseptiembre
11684,25040,makguz1,Optimis03757984, rechazoganael4deseptiembre , hugo_gutierrez_ rechazoganael4deseptiembre
11685,29872,hambrisco,davidalegando, bsepulvedahales ayer sali spy x family , bsepulvedahales apruebo
11697,44217,microbiolito,josebravo1, berfontaine jaime_bassa , berfontaine jaime_bassa jaime caca
11704,11776,G40Carlos,Horacio88888, brebolledod17 jaime_bassa labeasanchez ridcula, brebolledod17 jaime_bassa labeasanchez apruebo 
11704,11793,G40Carlos,veteroraul, brebolledod17 jaime_bassa labeasanchez ridcula, brebolledod17 jaime_bassa labeasanchez wuaaajajajaaaa 
11704,11895,G40Carlos,jamesredbell, brebolledod17 jaime_bassa labeasanchez ridcula, brebolledod17 jaime_bassa labeasanchez 2 3 acuerdo amplio 
11707,29345,Patrici54807739,mariarubilar4, hugo_gutierrez_ convencioncl eso ya lo hizo lagos, hugo_gutierrez_ convencioncl la constitucin avanza
11741,11859,AtreidesDemian,JPeraltaO13, rechazoelmamarracho rechazoporchile rechazodesalida, fafuc rechazoelmamarracho rechazodesalida rechazoporchile
11741,33403,AtreidesDemian,ptomontt31, rechazoelmamarracho rechazoporchile rechazodesalida,qu asquerosidad mas grande rechazoelmamarracho rechazodesalida rechazodesalida2022
11744,11900,CelfridFuror,PesaoQlo, hugo_gutierrez_ convencioncl dictadura de lagos pues, hugo_gutierrez_ convencioncl la dictadura de lagos 
11776,11917,Horacio88888,danithaaa_, brebolledod17 jaime_bassa labeasanchez apruebo , brebolledod17 jaime_bassa labeasanchez fueron elegidos 
11776,11793,Horacio88888,veteroraul, brebolledod17 jaime_bassa labeasanchez apruebo , brebolledod17 jaime_bassa labeasanchez wuaaajajajaaaa 
11796,12507,gente_sur_cl,felipe_h_1980, jaime_bassa mechitasdeclavo rechazoganael4deseptiembre, jaime_bassa mechitasdeclavo por eso rechazoelmamarracho rechazoganael4deseptiembre rechazocrece
11859,31078,JPeraltaO13,EspinaGisselle, fafuc rechazoelmamarracho rechazodesalida rechazoporchile, rechazoelmamarracho rechazodesalida rechazocrece
11859,12213,JPeraltaO13,RDLCMELIPILLA, fafuc rechazoelmamarracho rechazodesalida rechazoporchile, rechazo rechazoelmamarracho rechazopopular rechazodesalida rechazoporchile
11859,36087,JPeraltaO13,maroespartano, fafuc rechazoelmamarracho rechazodesalida rechazoporchile, rechazoelmamarracho rechazodesalida2022
11859,30813,JPeraltaO13,javalco16, fafuc rechazoelmamarracho rechazodesalida rechazoporchile, rechazoelmamarracho rechazo rechazodesalida
11861,11992,MasanaLucia,monaso1986, hugo_gutierrez_ convencioncl rechazocrece , hugo_gutierrez_ convencioncl rechazooo 
11875,38308,Romerinpinpin,CAROLINA3ESTRE, tere_marinovic grande tere marinovich ,grande tere_marinovic 
11875,28552,Romerinpinpin,fjogrohnert1, tere_marinovic grande tere marinovich , tere_marinovic youtube grande tere 
11875,45129,Romerinpinpin,Felistiantian, tere_marinovic grande tere marinovich , tere_marinovic grande tere te apoyo 
11875,35561,Romerinpinpin,leopold49955535, tere_marinovic grande tere marinovich ,grande tere_marinovic
11875,21343,Romerinpinpin,sanfacho28, tere_marinovic grande tere marinovich , tere_marinovic grande tere_marinovic 
11933,12129,cclaann,danpolitzer, patriciapolitz convencioncl sebastian_gray karolcariola , patriciapolitz convencioncl sebastian_gray karolcariola attn sinanaral
11933,11970,cclaann,Rodrigo86239769, patriciapolitz convencioncl sebastian_gray karolcariola , patriciapolitz convencioncl sebastian_gray karolcariola rechazo
11933,12069,cclaann,SoleRovira, patriciapolitz convencioncl sebastian_gray karolcariola , patriciapolitz convencioncl sebastian_gray karolcariola rechazocrece
